"JT - 25 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT - 25 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT - 14 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT - 14 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT - 16 April.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT - 16 April.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT - 28 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT - 28 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT - 4 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT - 4 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT.15feb2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"JT 18 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT 18 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT 17 MARCH 2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"JT.19April2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT.19April2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT. 21 Feb..doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"JT 5 March 2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"JT 26 march 2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"JT.15 MARCH 2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"Judith Tizard 7 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"Judith Tizard 7 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT.Ministerial Diary.5april2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"Media Diary Judith Tizard 2 April.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"JT.5March2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"Media Diary Judith Tizard 4 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"Media Diary Judith Tizard 4 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT.29march2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"Media Diary Judith Tizard 7 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"Media Diary Judith Tizard 7 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"Media Diary Judith Tizard 2 July.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"Media Diary Judith Tizard 2 July.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"jt.25jan2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"Ministerial Diary 12 Feb.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"Tizard MMD - 25 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"Tizard MMD - 25 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"jt - 21 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"jt - 21 May.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"Media database.xls", "http://www.flatwhitemagazine.co.nz"
"Media database.xls", "http://www.waihekegulfnews.co.nz"
"Media database.xls", "http://www.waihekemarketplace.co.nz"
"Media database.xls", "http://www.waihekeweek.co.nz"
"Media database.xls", "http://www.ponsonbynews.co.nz"
"Media database.xls", "http://www.theaucklander.co.nz"
"Media database.xls", "http://www.cna.org.nz/publications/barrier.html"
"jt.17Jan2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
"PQs.doc", "http://www.clerk.parliament.govt.nz/hansard"
"Investing in Children - shorter version 2.pdf", "http://policycouncil.labour.co.nz/documents/Investing-in-Children-longer-"
"Investing in Children - shorter version 2.pdf", "http://www.msd.govt.nz/work-areas/cross-sectoral-work/families-young-old.html"
"Investing in Children - shorter version 2.pdf", "http://www.egovmonitor.com/node/11712"
"Investing in Children - shorter version 2.pdf", "http://www.jrf.org.uk/knowledge/findings/socialpolicy/0366.asp"
"Investing in Children - shorter version 2.pdf", "http://www.bmj.com/cgi/reprint/334/7591/460"
"Investing in Children - shorter version 2.pdf", "http://www.facs.gov.au/research/prp18/sec3.htm"
"Investing in Children - shorter version 2.pdf", "http://www.beehive.govt.nz/ViewDocument.aspx?DocumentID=21098"
"Investing in Children - shorter version 2.pdf", "http://www.msd.govt.nz/documents/publications/csre/living-standard-2004/living-standards-"
"Investing in Children - shorter version 2.pdf", "http://www.socialreport.msd.govt.nz/documents/social-report-"
"Investing in Children - shorter version 2.pdf", "http://www.msd.govt.nz/documents/work-areas/csre/statistical-"
"Investing in Children - shorter version 2.pdf", "http://www.msd.govt.nz/media-information/press-"
"Investing in Children - shorter version 2.pdf", "http://www.stats.govt.nz/analytical-reports/school-leavers/domestic-"
"Investing in Children - shorter version 2.pdf", "http://www.stats.govt.nz/analytical-reports/focusing-on-women"
"Investing in Children - shorter version 2.pdf", "http://www.dh.gov.uk/prod_consum_dh/groups/dh_digitalassets/@dh/@en/documents/digitalass"
"Investing in Children - shorter version 2.pdf", "http://www.everychildmatters.gov.uk/"
"Investing in Children - shorter version 2.pdf", "http://www.teachers.tv/download/338/redirect"
"Investing in Children - shorter version 2.pdf", "http://www.oecd.org/dataoecd/30/44/38227981.pdf"
"Investing in Children - shorter version 2.pdf", "http://www.plunket.org.nz/AM/Template.cfm?Section=Tots_and_Toddlers"
"Investing in Children - shorter version 2.pdf", "http://www.familyservices.govt.nz/our-work/strong-families/family-"
"Investing in Children - shorter version 2.pdf", "http://www.msd.govt.nz/work-"
"Investing in Children - shorter version 2.pdf", "http://www.msd.govt.nz/work-areas/families-"
"Investing in Children shorter version.doc", "http://links.labour.co.nz/investing-in-children-longer-version.pdf"
"Investing in Children shorter version.doc", "http://www.msd.govt.nz/work-areas/cross-sectoral-work/families-young-old.html"
"Investing in Children shorter version.doc", "http://www.egovmonitor.com/node/11712"
"Investing in Children shorter version.doc", "http://www.jrf.org.uk/knowledge/findings/socialpolicy/0366.asp"
"Investing in Children shorter version.doc", "http://www.bmj.com/cgi/reprint/334/7591/460"
"Investing in Children shorter version.doc", "http://www.facs.gov.au/research/prp18/sec3.htm"
"Investing in Children shorter version.doc", "http://www.beehive.govt.nz/ViewDocument.aspx?DocumentID=21098"
"Investing in Children shorter version.doc", "http://www.msd.govt.nz/documents/publications/csre/living-standard-2004/living-standards-2004-overview.pdf"
"Investing in Children shorter version.doc", "http://www.socialreport.msd.govt.nz/documents/social-report-2006.pdf"
"Investing in Children shorter version.doc", "http://www.msd.govt.nz/documents/work-areas/csre/statistical-report/statistical-report-2006.pdf"
"Investing in Children shorter version.doc", "http://www.msd.govt.nz/media-information/press-releases/2007/Pr-2007-04-11.html"
"Investing in Children shorter version.doc", "http://www.stats.govt.nz/analytical-reports/school-leavers/domestic-purposes-beneficiaries.htm"
"Investing in Children shorter version.doc", "http://www.stats.govt.nz/analytical-reports/focusing-on-women"
"Investing in Children shorter version.doc", "http://www.dh.gov.uk/prod_consum_dh/groups/dh_digitalassets/@dh/@en/documents/digitalasset/dh_4084136.pdf"
"Investing in Children shorter version.doc", "http://www.everychildmatters.gov.uk/"
"Investing in Children shorter version.doc", "http://www.teachers.tv/download/338/redirect"
"Investing in Children shorter version.doc", "http://www.oecd.org/dataoecd/30/44/38227981.pdf"
"Investing in Children shorter version.doc", "http://www.plunket.org.nz/AM/Template.cfm?Section=Tots_and_Toddlers"
"Investing in Children shorter version.doc", "http://www.familyservices.govt.nz/our-work/strong-families/family-start/about.html"
"Investing in Children shorter version.doc", "http://www.msd.govt.nz/work-areas/social-research/families-whanau/outcome-impact-evaluation-of-family-start.html"
"Investing in Children shorter version.doc", "http://www.msd.govt.nz/work-areas/families-whanau/skip.html"
"Investing in Children - longer version.pdf", "http://www.msd.govt.nz/work-areas/cross-sectoral-work/families-young-old.html"
"Investing in Children - longer version.pdf", "http://www.plunket.org.nz/AM/Template.cfm?Section=Tots_and_Toddlers"
"Investing in Children - longer version.pdf", "http://www.familyservices.govt.nz/our-work/strong-families/family-start/about.html"
"Investing in Children - longer version.pdf", "http://www.msd.govt.nz/work-areas/social-"
"Investing in Children - longer version.pdf", "http://www.msd.govt.nz/work-areas/families-whanau/skip.html"
"Investing in Children - longer version.pdf", "http://www.egovmonitor.com/node/11712"
"Investing in Children - longer version.pdf", "http://www.jrf.org.uk/knowledge/findings/socialpolicy/0366.asp"
"Investing in Children - longer version.pdf", "http://www.bmj.com/cgi/reprint/334/7591/460"
"Investing in Children - longer version.pdf", "http://www.facs.gov.au/research/prp18/sec3.htm"
"Investing in Children - longer version.pdf", "http://www.beehive.govt.nz/ViewDocument.aspx?DocumentID=21098"
"Investing in Children - longer version.pdf", "http://www.msd.govt.nz/documents/publications/csre/living-standard-2004/living-standards-"
"Investing in Children - longer version.pdf", "http://www.socialreport.msd.govt.nz/documents/social-report-"
"Investing in Children - longer version.pdf", "http://www.msd.govt.nz/documents/work-areas/csre/statistical-"
"Investing in Children - longer version.pdf", "http://www.msd.govt.nz/media-information/press-"
"Investing in Children - longer version.pdf", "http://www.stats.govt.nz/analytical-reports/school-leavers/domestic-"
"Investing in Children - longer version.pdf", "http://www.stats.govt.nz/analytical-reports/focusing-on-women"
"Investing in Children - longer version.pdf", "http://www.oecd.org/dataoecd/30/44/38227981.pdf"
"Investing in Children - shorter version.pdf", "http://policycouncil.labour.co.nz/documents/Investing-in-Children-longer-"
"Investing in Children - shorter version.pdf", "http://www.msd.govt.nz/work-areas/cross-sectoral-work/families-young-"
"Investing in Children - shorter version.pdf", "http://www.egovmonitor.com/node/11712"
"Investing in Children - shorter version.pdf", "http://www.jrf.org.uk/knowledge/findings/socialpolicy/0366.asp"
"Investing in Children - shorter version.pdf", "http://www.bmj.com/cgi/reprint/334/7591/460"
"Investing in Children - shorter version.pdf", "http://www.facs.gov.au/research/prp18/sec3.htm"
"Investing in Children - shorter version.pdf", "http://www.beehive.govt.nz/ViewDocument.aspx?DocumentID=21098"
"Investing in Children - shorter version.pdf", "http://www.msd.govt.nz/documents/publications/csre/living-standard-2004/living-standards-"
"Investing in Children - shorter version.pdf", "http://www.socialreport.msd.govt.nz/documents/social-"
"Investing in Children - shorter version.pdf", "http://www.msd.govt.nz/documents/work-"
"Investing in Children - shorter version.pdf", "http://www.msd.govt.nz/media-"
"Investing in Children - shorter version.pdf", "http://www.msd.govt.nz/work-areas/cross-sectoral-work/families-young-old.html"
"Investing in Children - shorter version.pdf", "http://www.stats.govt.nz/analytical-reports/school-leavers/domestic-"
"Investing in Children - shorter version.pdf", "http://www.stats.govt.nz/analytical-reports/focusing-on-"
"Investing in Children - shorter version.pdf", "http://www.dh.gov.uk/prod_consum_dh/groups/dh_digitalassets/@dh/@en/documents/digita"
"Investing in Children - shorter version.pdf", "http://www.everychildmatters.gov.uk/"
"Investing in Children - shorter version.pdf", "http://www.teachers.tv/download/338/redirect"
"Investing in Children - shorter version.pdf", "http://www.oecd.org/dataoecd/30/44/38227981.pdf"
"Investing in Children - shorter version.pdf", "http://www.plunket.org.nz/AM/Template.cfm?Section=Tots_and_Toddlers"
"Investing in Children - shorter version.pdf", "http://www.familyservices.govt.nz/our-work/strong-families/family-"
"Investing in Children - shorter version.pdf", "http://www.msd.govt.nz/work-"
"Investing in Children - shorter version.pdf", "http://www.msd.govt.nz/work-areas/families-"
"Investing in Children - shorter version 3.pdf", "http://links.labour.co.nz/investing-in-children-longer-version.pdf"
"Investing in Children - shorter version 3.pdf", "http://www.msd.govt.nz/work-areas/cross-sectoral-work/families-young-old.html"
"Investing in Children - shorter version 3.pdf", "http://www.egovmonitor.com/node/11712"
"Investing in Children - shorter version 3.pdf", "http://www.jrf.org.uk/knowledge/findings/socialpolicy/0366.asp"
"Investing in Children - shorter version 3.pdf", "http://www.bmj.com/cgi/reprint/334/7591/460"
"Investing in Children - shorter version 3.pdf", "http://www.facs.gov.au/research/prp18/sec3.htm"
"Investing in Children - shorter version 3.pdf", "http://www.beehive.govt.nz/ViewDocument.aspx?DocumentID=21098"
"Investing in Children - shorter version 3.pdf", "http://www.msd.govt.nz/documents/publications/csre/living-standard-2004/living-standards-"
"Investing in Children - shorter version 3.pdf", "http://www.socialreport.msd.govt.nz/documents/social-report-"
"Investing in Children - shorter version 3.pdf", "http://www.msd.govt.nz/documents/work-areas/csre/statistical-"
"Investing in Children - shorter version 3.pdf", "http://www.msd.govt.nz/media-information/press-"
"Investing in Children - shorter version 3.pdf", "http://www.stats.govt.nz/analytical-reports/school-leavers/domestic-"
"Investing in Children - shorter version 3.pdf", "http://www.stats.govt.nz/analytical-reports/focusing-on-women"
"Investing in Children - shorter version 3.pdf", "http://www.dh.gov.uk/prod_consum_dh/groups/dh_digitalassets/@dh/@en/documents/digitalass"
"Investing in Children - shorter version 3.pdf", "http://www.everychildmatters.gov.uk/"
"Investing in Children - shorter version 3.pdf", "http://www.teachers.tv/download/338/redirect"
"Investing in Children - shorter version 3.pdf", "http://www.oecd.org/dataoecd/30/44/38227981.pdf"
"Investing in Children - shorter version 3.pdf", "http://www.plunket.org.nz/AM/Template.cfm?Section=Tots_and_Toddlers"
"Investing in Children - shorter version 3.pdf", "http://www.familyservices.govt.nz/our-work/strong-families/family-"
"Investing in Children - shorter version 3.pdf", "http://www.msd.govt.nz/work-"
"Investing in Children - shorter version 3.pdf", "http://www.msd.govt.nz/work-areas/families-"
"Investing in Children - longer version 3.pdf", "http://www.msd.govt.nz/work-areas/cross-"
"Investing in Children - longer version 3.pdf", "http://www.plunket.org.nz/AM/Template.cfm?Section=Tots_and_Toddlers"
"Investing in Children - longer version 3.pdf", "http://www.familyservices.govt.nz/our-work/strong-"
"Investing in Children - longer version 3.pdf", "http://www.msd.govt.nz/work-areas/social-research/families-whanau/outcome-impact-"
"Investing in Children - longer version 3.pdf", "http://www.msd.govt.nz/work-areas/families-"
"Investing in Children - longer version 3.pdf", "http://www.egovmonitor.com/node/11712"
"Investing in Children - longer version 3.pdf", "http://www.jrf.org.uk/knowledge/findings/socialpolicy/0366.asp"
"Investing in Children - longer version 3.pdf", "http://www.bmj.com/cgi/reprint/334/7591/460"
"Investing in Children - longer version 3.pdf", "http://www.facs.gov.au/research/prp18/sec3.htm"
"Investing in Children - longer version 3.pdf", "http://www.beehive.govt.nz/ViewDocument.aspx?DocumentID=21098"
"Investing in Children - longer version 3.pdf", "http://www.msd.govt.nz/documents/publications/csre/living-standard-2004/living-standards-2004-"
"Investing in Children - longer version 3.pdf", "http://www.socialreport.msd.govt.nz/documents/social-report-"
"Investing in Children - longer version 3.pdf", "http://www.msd.govt.nz/documents/work-areas/csre/statistical-"
"Investing in Children - longer version 3.pdf", "http://www.msd.govt.nz/media-information/press-"
"Investing in Children - longer version 3.pdf", "http://www.stats.govt.nz/analytical-reports/school-leavers/domestic-"
"Investing in Children - longer version 3.pdf", "http://www.stats.govt.nz/analytical-reports/focusing-on-women"
"Investing in Children - longer version 3.pdf", "http://www.oecd.org/dataoecd/30/44/38227981.pdf"
"Investing in Children - longer version 2.pdf", "http://www.msd.govt.nz/work-areas/cross-"
"Investing in Children - longer version 2.pdf", "http://www.plunket.org.nz/AM/Template.cfm?Section=Tots_and_Toddlers"
"Investing in Children - longer version 2.pdf", "http://www.familyservices.govt.nz/our-work/strong-"
"Investing in Children - longer version 2.pdf", "http://www.msd.govt.nz/work-areas/social-research/families-whanau/outcome-impact-"
"Investing in Children - longer version 2.pdf", "http://www.msd.govt.nz/work-areas/families-"
"Investing in Children - longer version 2.pdf", "http://www.egovmonitor.com/node/11712"
"Investing in Children - longer version 2.pdf", "http://www.jrf.org.uk/knowledge/findings/socialpolicy/0366.asp"
"Investing in Children - longer version 2.pdf", "http://www.bmj.com/cgi/reprint/334/7591/460"
"Investing in Children - longer version 2.pdf", "http://www.facs.gov.au/research/prp18/sec3.htm"
"Investing in Children - longer version 2.pdf", "http://www.beehive.govt.nz/ViewDocument.aspx?DocumentID=21098"
"Investing in Children - longer version 2.pdf", "http://www.msd.govt.nz/documents/publications/csre/living-standard-2004/living-standards-2004-"
"Investing in Children - longer version 2.pdf", "http://www.socialreport.msd.govt.nz/documents/social-report-"
"Investing in Children - longer version 2.pdf", "http://www.msd.govt.nz/documents/work-areas/csre/statistical-"
"Investing in Children - longer version 2.pdf", "http://www.msd.govt.nz/media-information/press-"
"Investing in Children - longer version 2.pdf", "http://www.stats.govt.nz/analytical-reports/school-leavers/domestic-"
"Investing in Children - longer version 2.pdf", "http://www.stats.govt.nz/analytical-reports/focusing-on-women"
"Investing in Children - longer version 2.pdf", "http://www.oecd.org/dataoecd/30/44/38227981.pdf"
"Transcript - Question, 070724.doc", "http://www.clerk.parliament.govt.nz/hansard"
"Statement - Biofuels.13feb2007.doc", "http://www.agresearch.co.nz/anm2Net/templates/agrnews.aspx?articleid=490&zoneid=3"
"Template - Labour Statement.doc", "http://www.labour.org.nz"
"Backup of Trial Vehicle Scrappage Scheme QAs.wbk", "http://www.arc.govt.nz"
"Backup of Trial Vehicle Scrappage Scheme QAs.wbk", "http://www.arta.govt.nz"
"Backup of Trial Vehicle Scrappage Scheme QAs.wbk", "http://www.transport.co.nz"
"Backup of Tizard defends emission stds - May 2007.wbk", "http://www.landtransport.govt.nz/consultation/vehicle-exhaust-emissions"
"Low carb diet.3march2007.doc", "http://www.chokethesmoke.govt.nz"
"Emissions Rule FAQ.pdf", "http://www.transport.govt.nz/assets/NewPDFs/niwa-report.pdf"
"Emissions Rule FAQ.pdf", "http://www.transport.govt.nz/results-of-testing-emissions-of-Japanese-used-vehicles-1/"
"Emissions Rule FAQ.pdf", "http://www.transport.govt.nz/pilot-project-report-for-petrol-vehicles-index/"
"Emissions Rule FAQ.pdf", "http://www.landtransport.govt.nz/consultation/vehicle-exhaust-emissions"
"Backup of Trial Vehicle Scrappage Schemel May 2007.wbk", "http://www.arc.govt.nz"
"Backup of Trial Vehicle Scrappage Schemel May 2007.wbk", "http://www.arta.govt.nz"
"Backup of Trial Vehicle Scrappage Schemel May 2007.wbk", "http://www.transport.co.nz"
"Emissions Rule - May 07.doc", "http://www.landtransport.govt.nz/consultation/vehicle-exhaust-emissions"
"Emissions Rule - May 07.doc", "http://www.transport.govt.nz/assets/NewPDFs/niwa-report.pdf"
"Emissions Rule - May 07.doc", "http://www.transport.govt.nz/results-of-testing-emissions-of-Japanese-used-vehicles-1/"
"Emissions Rule - May 07.doc", "http://www.transport.govt.nz/pilot-project-report-for-petrol-vehicles-index/"
"Backup of Emissions Rule - May 07.wbk", "http://www.landtransport.govt.nz/consultation/vehicle-exhaust-emissions"
"Backup of Emissions Rule - May 07.wbk", "http://www.transport.govt.nz/assets/NewPDFs/niwa-report.pdf"
"Backup of Emissions Rule - May 07.wbk", "http://www.transport.govt.nz/results-of-testing-emissions-of-Japanese-used-vehicles-1/"
"Backup of Emissions Rule - May 07.wbk", "http://www.transport.govt.nz/pilot-project-report-for-petrol-vehicles-index/"
"Vehicle Scrapping Release V2.doc", "http://www.turners.co.nz"
"Trial Vehicle Scrappage Schemel May 2007.doc", "http://www.arc.govt.nz"
"Trial Vehicle Scrappage Schemel May 2007.doc", "http://www.arta.govt.nz"
"Trial Vehicle Scrappage Schemel May 2007.doc", "http://www.transport.co.nz"
"Tizard defends emission stds - May 2007.doc", "http://www.landtransport.govt.nz/consultation/vehicle-exhaust-emissions"
"Statement - Biofuels.13feb2007.doc", "http://www.agresearch.co.nz/anm2Net/templates/agrnews.aspx?articleid=490&zoneid=3"
"Trial Vehicle Scrappage Scheme QAs.doc", "http://www.arc.govt.nz"
"Trial Vehicle Scrappage Scheme QAs.doc", "http://www.arta.govt.nz"
"Trial Vehicle Scrappage Scheme QAs.doc", "http://www.transport.co.nz"
"Low carb diet.so.3march2007.doc", "http://www.chokethesmoke.govt.nz"
"Low carb diet.so.3march2007.doc", "http://www.fuelsaver.govt.nz"
"Low carb diet.so.3march2007.doc", "http://www.mfe.govt.nz/withyou/do/footprint"
"Low carb diet.so.3march2007.doc", "http://www.eeca.govt.nz"
"2007.PRStyle Guide_Statement to pin on wall.doc", "http://"
"2007.PRStyle Guide_Statement to pin on wall.doc", "http://www.beehive.govt.nz"
"080208 - Fuel Consumption Rule - Q and A.doc", "http://www.fuelsaver.govt.nz"
"080208 - Fuel Consumption Rule - Q and A.doc", "http://www.rightcar.govt.nz"
"080208 - Fuel Consumption Rule - Q and A.doc", "http://www.fuelsaver.govt.nz/explain.html"
"080208 - Fuel Consumption Rule - Q and A.doc", "http://www.landtransport.govt.nz/importing/fuel-consumption/index.html"
"080208 - Fuel Consumption Rule - Q and A.doc", "http://www.landtransport.govt.nz/consultation/fuel-consumption-information"
"080131 - Vehicle Fuel Economy Standard.doc", "http://www.transport.govt.nz"
"080208 - Fuel Consumption Rule.doc", "http://www.fuelsaver.govt.nz"
"080208 - Fuel Consumption Rule.doc", "http://www.landtransport.govt.nz"
"080211 - Great Barrier Drinking Water.doc", "http://www.moh.govt.nz/water"
"080213 - Key Arts Figures.doc", "http://www.dnzb.govt.nz"
"080213 - Key Arts Figures.doc", "http://www.nzhistory.net.nz"
"080213 - Key Arts Figures.doc", "http://www.NZLive.com"
"080213 - Key Arts Figures.doc", "http://www.metservice.com"
"080213 - Key Arts Figures.doc", "http://www.anzac.govt.nz"
"080213 - Key Arts Figures.doc", "http://www.vietnamwar.govt.nz"
"080220 - Advisory Australia.doc", "http://www.beehive.govt.nz"
"080225 - Society of Authors Debate.doc", "http://www.sparc.org.nz/education/mission-on"
"080302 - Childrens Day.doc", "http://www.childrensday.org.nz"
"080312 - media advisory - canberra.doc", "http://www.beehive.govt.nz"
"080302 - Childrens day - Ak Events.doc", "http://www.aucklandcity.govt.nz/teddy"
"080302 - Childrens day - Ak Events.doc", "http://www.mercury.co.nz/Residential/gas.aspx"
"080302 - Childrens day - Ak Events.doc", "http://www.epsompresbyterian.org.nz"
"080302 - Childrens day - Ak Events.doc", "http://standrewsotahuhu.bebo.com"
"080302 - Childrens day - Ak Events.doc", "http://www.aucklandcitylibraries.com"
"080303 - Fraud Awareness Week.DOC", "http://www.scamwatch.govt.nz"
"080310 - Hitman scam key lines.DOC", "http://www.scamwatch.govt.nz"
"080310 - Hitman scam targets New Zealanders.DOC", "http://www.scamwatch.govt.nz"
"080327 - Media Advisory - Archives NZ speech Auckland.doc", "http://www.beehive.govt.nz"
"080408 - Key provisions of Copyright (New Technologies) Amendment Bill.DOC", "http://www.med.govt.nz/templates/ContentTopicSummary____1103.aspx"
"080408 Copyright (New Technologies) Amendment Bill.DOC", "http://www.med.govt.nz/templates/ContentTopicSummary____1103.aspx"
"080424 - World IP Day this saturday.doc", "http://www.lovemusic.co.nz/site/"
"080424 - World IP Day this saturday.doc", "http://www.nzfact.co.nz"
"080428 - Media Advisory - Minister to mark start of emissions testing.doc", "http://www.ltsa.govt.nz/rules/vehicle-exhaust-emissions-2007.html"
"080428 - Media Advisory - Minister to mark start of emissions testing.doc", "http://www.transport.govt.nz/land-transport-rule-vehicle-exhaust-emissions-200-1/"
"080424 - World Environment Day comes to central Auckland.doc", "http://www.world.environment.govt.nz"
"080424 - World Environment Day comes to central Auckland.doc", "http://www.beehive.govt.nz/release/world+environment+day+events+announced"
"080417 - MP to locals - make your views known.doc", "http://www.royalcommission.govt.nz"
"080430 - Improved information on used cars for sale - When a SIN becomes a CIN.DOC", "http://www.consumeraffairs.govt.nz"
"080430 - Vehicle exhaust emissions to be put to the test.doc", "http://www.ltsa.govt.nz/rules/vehicle-exhaust-emissions-2007.html"
"080430 - Vehicle exhaust emissions to be put to the test.doc", "http://www.transport.govt.nz/land-transport-rule-vehicle-exhaust-emissions-200-1/"
"080430 - Q&A for media - emissions testing.doc", "http://www.stats.govt.nz/products-and-services/hot-off-the-press/retail-trade-survey/retail-trade-survey-feb08+-hotp.htm?page=para002Master"
"080430 - Q&A for media - emissions testing.doc", "http://www.transport.govt.nz/results-of-testing-emissions-of-japanese-used-vehicles-1/"
"080430 - Q&A for media - emissions testing.doc", "http://www.transport.govt.nz/vehicle-emissions-and-health"
"080430 - Q&A for media - emissions testing.doc", "http://www.transport.govt.nz/health-effects-of-motor-vehicle-emissions-january-2002/"
"080430 - Q&A for media - emissions testing.doc", "http://www.hapinz.org.nz/"
"080430 - Q&A emissions testing.doc", "http://www.stats.govt.nz/products-and-services/hot-off-the-press/retail-trade-survey/retail-trade-survey-feb08+-hotp.htm?page=para002Master"
"080430 - Q&A emissions testing.doc", "http://www.transport.govt.nz/results-of-testing-emissions-of-japanese-used-vehicles-1/"
"080430 - Q&A emissions testing.doc", "http://www.transport.govt.nz/vehicle-emissions-and-health"
"080430 - Q&A emissions testing.doc", "http://www.transport.govt.nz/health-effects-of-motor-vehicle-emissions-january-2002/"
"080430 - Q&A emissions testing.doc", "http://www.hapinz.org.nz/"
"080430 - CIN background info.DOC", "http://www.consumeraffairs.govt.nz"
"080501 - Music month kicked off in style.doc", "http://www.nzmusicmonth.co.nz/"
"080516 Artistsinschools.doc", "http://www.minedu.govt.nz/ArtsOnline"
"080513 - Artists' Resale Right legislation introduced.doc", "http://www.mch.govt.nz/projects/culture/resale-royalty.html"
"080527 - Nat Libs Budget 08.doc", "http://www.natlib.govt.nz/"
"080520 Powerswitch 08 - statement.DOC", "http://www.powerswitch.org.nz"
"080530 - MCCA Meeting - Australian consumer law harmonisation welcomed.DOC", "http://www.consumer.gov.au/html/download/MCCA_Meetings/Meeting_19_23_May_08.rtf"
"080625 - Two nz artists chosen for Venice Biennale 2009 NOT SENT.doc", "http://www.nzatvenice.com/"
"080530 - state house insulation fast tracked for central Auckland.DOC", "http://www.energywise.org.nz/yourhome/insulation/"
"080530 - state house insulation fast tracked for central Auckland.DOC", "http://www.energywise.org.nz/yourhome/every-day-energy-saving.html"
"080605 - Rebates waiting for a ratepayer home in Central Auckland.DOC", "http://www.ratesrebates.govt.nz"
"080711 - Formaldehyde Issues .DOC", "http://www.consumeraffairs.govt.nz"
"080711 Tizard - Minister welcomes BSA decision on formaldehyde episode.doc", "http://www.consumeraffairs.govt.nz"
"080702 Auckland to benefit from increased transport spend 1.doc", "http://www.landtransport.govt.nz/funding/nltp/2008/"
"080710 Local MP to locals - have your say on Aotea Square.doc", "http://www.aucklandcity.govt.nz/council/projects/aoteasquare/say.asp"
"080717 Media Advisory - Hon Tizard in Napier on Friday 18 July.doc", "http://www.beehive.govt.nz"
"080728 Internet savvy kiwis - joint statement Cunliffe Tizard - 1.doc", "http://www.wipnz.aut.ac.nz"
"080801 - STAR Auckland.doc", "http://www.labour.org.nz"
"080731 extended warranties under spotlight.doc", "http://www.consumeraffairs.govt.nz/consumerinfo/"
"080731 Media Advisory - Hon Tizard launch of vehicle scrappage report.doc", "http://www.beehive.govt.nz"
"080731 Minister warns - don't be duped by extended warranties.doc", "http://www.consumeraffairs.govt.nz/consumerinfo/"
"080801 - Scrap vehicle trial encourages public transport use.doc", "http://www.transport.govt.nz/vehicle-emissions-index"
"080818 - Judith Tizard launches Library Week.doc", "http://www.libraryweek.org.nz"
"080815 - Inaugural Archives New Zealand Scholarship.doc", "http://www.archives.govt.nz"
"080925 - Finance sector consumer complainants get redress.doc", "http://www.beehive.govt.nz/lianne+dalziel"
"080926 - Waiheke Fuller ferry to be included in SuperGold card free off peak travel.doc", "http://www.supergold.govt.nz"
"081001 Free off-peak travel takes off in central Auckland .doc", "http://www.supergold.govt.nz"
